Country Name;Country Code;Series Name;Series Code;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Israel;ISR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;75.1100006103516;76.6500015258789;81.7927017211914;81.4051971435547;82.1682968139648;82.1092987060547;82.2867965698242;81.2591018676758;..;..
Italy;ITA;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;1.71329583916922;0.707333347034435;-2.98090576823772;-1.84106545088248;-0.00454754236383792;0.778304350716581;1.29346273155907;1.66785904106857;0.798119353036327;0.301256161257641
Italy;ITA;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;4.35239;4.14407;4.08391;4.16472;4.07525;4.08169;3.82926;..;..;..
Italy;ITA;GDP (current US$);NY.GDP.MKTP.CD;2134017843247.16;2291991045770.29;2087077032435.15;2141315327318.21;2159133919743.77;1835899237320.04;1875797463583.87;1961796197354.36;2085764300862.27;2001244392041.57
Italy;ITA;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Italy;ITA;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;95.17899;95.26047;95.90007;94.56849;95.1619;95.02345;96.44463;..;..;..
Italy;ITA;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Italy;ITA;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Italy;ITA;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;74.5146026611328;74.8905029296875;75.1789016723633;74.3930969238281;74.347297668457;74.2526016235352;74.7969970703125;74.8363037109375;74.6545028686523;74.4904022216797
Jamaica;JAM;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-1.4660592992427;1.73037626746924;-0.613636039869149;0.501560583238899;0.691478108739616;0.922682140310954;1.37563872700204;1.0033653175016;1.94087814684517;0.700000000000017
Jamaica;JAM;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;6.3706;6.26664;6.11246;6.25108;6.01654;5.45576;5.31548;5.26013;5.40731;..
Jamaica;JAM;GDP (current US$);NY.GDP.MKTP.CD;13220556882.7046;14444655299.8772;14807086889.2099;14262589157.7413;13897804560.3487;14187696311.3556;14075894320.3166;14806340821.0871;15713908816.1463;16458071067.8176
Jamaica;JAM;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;6.81113;..;..;..;..;..;..;..;..
Jamaica;JAM;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;96.94866;97.90173;..;98.00878;97.66468;97.32834;97.21339;98.04384;..
Jamaica;JAM;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Jamaica;JAM;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Jamaica;JAM;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Japan;JPN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;4.19173925858955;-0.115421339717841;1.49508958594926;2.0002678411015;0.374719476331322;1.22292104108077;0.521944455410846;2.16829073735609;0.323207337907206;0.654151650312727
Japan;JPN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;3.66538;3.59059;..;3.18618;..;..;..
Japan;JPN;GDP (current US$);NY.GDP.MKTP.CD;5700098114744.41;6157459594823.72;6203213121334.12;5155717056270.83;4850413536037.84;4389475622588.97;4922538141454.62;4866864409657.68;4954806619995.19;5081769542379.77
Japan;JPN;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;19.91314;..;..;..;..;..;..;..;..;..
Japan;JPN;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;88.09778;86.10178;..;88.6601;..;..;..
Japan;JPN;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Japan;JPN;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Japan;JPN;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;76.8899993896484;77.5100021362305;..;77.5599975585938;77.7200012207031;78.0999984741211;78.3300018310547;..
Jordan;JOR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;2.31139241481932;2.58678441599322;2.65117074802974;2.8287666404585;3.09633034711061;2.3916959593262;2.00373362488959;2.1157328887228;1.94029220505026;2
Jordan;JOR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;3.84229;3.54298;3.58851;..
Jordan;JOR;GDP (current US$);NY.GDP.MKTP.CD;26795901408.4507;29244647887.324;31371056338.0282;34064873239.4366;36329267605.6338;38043450704.2253;39196676056.338;40708943661.9718;42231295774.6479;43743661971.831
Jordan;JOR;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Jordan;JOR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;91.89391;94.36612;89.60383;..
Jordan;JOR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Jordan;JOR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Jordan;JOR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Kazakhstan;KAZ;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;7.30000000016202;7.40000000068395;4.79999999999272;5.99999999925562;4.20000000063038;1.19999999976802;1.09999999990164;4.10000000033857;4.09999999987123;4.50000000008481
Kazakhstan;KAZ;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;2.78858;2.9781;2.817;2.75095;..
Kazakhstan;KAZ;GDP (current US$);NY.GDP.MKTP.CD;148047348240.643;192626507971.584;207998568865.789;236634552078.102;221415572819.5;184388432148.715;137278320084.171;166805800595.704;179339994859.384;180161741180.147
Kazakhstan;KAZ;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;34.0811;..
Kazakhstan;KAZ;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;90.60476;93.31233;91.79793;94.86075;94.62532;96.53928;95.94686;95.80162;95.45103;..
Kazakhstan;KAZ;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;0.08917;..
Kazakhstan;KAZ;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Kazakhstan;KAZ;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Kenya;KEN;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;8.40569922421719;6.1082637197965;4.5632091307112;5.87868056675418;5.35712564449969;5.71850713263132;5.87894929918309;4.80569652382397;6.31845070162866;5.36574896547464
Kenya;KEN;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;5.50822;5.33529;5.50904;5.41138;5.28021;5.27134;5.36267;5.36668;5.32024;..
Kenya;KEN;GDP (current US$);NY.GDP.MKTP.CD;40000088346.8041;41953433591.4101;50412754861.0191;55096728047.9408;61448046801.6041;64007750169.3344;69188755364.2995;78965004656.1823;87778582964.1388;95503088538.092
Kenya;KEN;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Kenya;KEN;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;94.35033;94.42099;95.34638;94.06358;92.53671;..;..;..;..
Kenya;KEN;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Kenya;KEN;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Kenya;KEN;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;69.1355972290039;..;..;..
Kiribati;KIR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-0.923884656867074;1.59456110202041;4.71331913631832;4.21477391203615;-0.697828087271759;10.4054079265676;5.13538328085485;0.891508170372333;2.31315781089032;2.24736596252662
Kiribati;KIR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Kiribati;KIR;GDP (current US$);NY.GDP.MKTP.CD;156120895.248578;181705002.578649;190243321.598675;185113921.606488;179703443.302686;171117872.436331;178328873.030033;187276210.91355;196737895.995218;194647201.946472
Kiribati;KIR;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Kiribati;KIR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Kiribati;KIR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Kiribati;KIR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Kiribati;KIR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;82.6585006713867;..;..;..;..
Korea, Dem. People’s Rep.;PRK;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;..;..;..;..;..;..;..;..;..;..
Korea, Dem. People’s Rep.;PRK;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Korea, Dem. People’s Rep.;PRK;GDP (current US$);NY.GDP.MKTP.CD;..;..;..;..;..;..;..;..;..;..
Korea, Dem. People’s Rep.;PRK;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Korea, Dem. People’s Rep.;PRK;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Korea, Dem. People’s Rep.;PRK;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Korea, Dem. People’s Rep.;PRK;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Korea, Dem. People’s Rep.;PRK;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Korea, Rep.;KOR;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;6.80482491783671;3.68566778212526;2.40253099246186;3.16470863647184;3.2024537945736;2.80910326824133;2.94688171508626;3.15963574012777;2.66493034603647;2.03315097078062
Korea, Rep.;KOR;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;4.59437;..;..;..
Korea, Rep.;KOR;GDP (current US$);NY.GDP.MKTP.CD;1144066965324.49;1253223044718.99;1278427634342.59;1370795199976.18;1484318219633.63;1465773245547.15;1500111596236.37;1623901496835.79;1720578827805.54;1642383217167.26
Korea, Rep.;KOR;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;24.35774;..;..;..;..;28.68217;..;..;..;..
Korea, Rep.;KOR;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Korea, Rep.;KOR;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;3.54324;..;..;..;..;4.44514;..;..;..;..
Korea, Rep.;KOR;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;0.57884;..;..;..;..;0.77187;..;..;..;..
Korea, Rep.;KOR;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;71.9414978027344;72.1076965332031;72.2991027832031;72.2370986938477;72.296501159668
Kosovo;XKX;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;3.30990760762728;4.37528396183555;2.81026067088996;3.43955088163194;1.22216798708379;4.09519533004044;4.07094885483035;4.22563054974381;3.81561920204551;4.17165965418309
Kosovo;XKX;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Kosovo;XKX;GDP (current US$);NY.GDP.MKTP.CD;5835874320.56211;6701698218.26281;6499807272.26006;7074777526.896;7396705194.63266;6442915788.30578;6719172016.82533;7245707184.81699;7942961738.30893;7926108374.38424
Kosovo;XKX;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Kosovo;XKX;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Kosovo;XKX;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Kosovo;XKX;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Kosovo;XKX;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;69.581901550293;..;73.629997253418;64.1800003051758;57.0800018310547;..;..;76.9195022583008
Kuwait;KWT;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-2.37026412020437;9.62840697477567;6.62581830014175;1.14930043706521;0.500876982158658;0.593019617221231;2.92586822591576;-4.71210620851997;1.24627381406719;0.412348552959656
Kuwait;KWT;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;..;..;..;..;..;..;..;..;..;..
Kuwait;KWT;GDP (current US$);NY.GDP.MKTP.CD;115419399860.433;154068115942.029;174070382279.386;174161142454.161;162631412508.784;114567298105.683;109419728566.7;120707220573.689;140645364238.411;134761198945.982
Kuwait;KWT;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;8.7118;..;9.59108;..;10.66725;11.11633;..
Kuwait;KWT;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;..;..;..;..;..;..;..;..;..;..
Kuwait;KWT;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;0.3924;..;0.42428;..;0.42237;0.45342;..
Kuwait;KWT;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;0.3924;..;..;..;..;..;..
Kuwait;KWT;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;..;..;..;..;..;..;..;..;..
Kyrgyz Republic;KGZ;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;-0.471566605987604;5.95627430862646;-0.0881502127179488;10.9154694813983;4.02403862932974;3.87582544285665;4.33585588866971;4.73993725374304;3.75791011727753;4.50713892307806
Kyrgyz Republic;KGZ;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;5.81883;6.79062;7.38423;6.7802;5.5316;5.98551;6.58615;6.02619;..;..
Kyrgyz Republic;KGZ;GDP (current US$);NY.GDP.MKTP.CD;4794357795.07139;6197766118.59856;6605139933.41063;7335027591.91628;7468096566.71158;6678178340.45121;6813092065.83507;7702934800.12836;8271108638.39931;8454619607.81795
Kyrgyz Republic;KGZ;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Kyrgyz Republic;KGZ;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;93.53433;93.91671;94.5904;90.08788;86.6676;84.3187;82.22836;85.09397;..;..
Kyrgyz Republic;KGZ;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Kyrgyz Republic;KGZ;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
Kyrgyz Republic;KGZ;Labor force with advanced education (% of total working-age population with advanced education);SL.TLF.ADVN.ZS;..;80.0100021362305;80.1600036621094;75.7399978637695;..;..;..;..;..;..
Lao PDR;LAO;GDP growth (annual %);NY.GDP.MKTP.KD.ZG;8.52690551722873;8.03865268080929;8.02609843404085;8.02630022637751;7.61196344074382;7.27006584339864;7.02283625501138;6.8925308726989;6.24796000755872;4.65188711866027
Lao PDR;LAO;Government expenditure on education, total (% of GDP);SE.XPD.TOTL.GD.ZS;1.70979;1.70802;1.82147;3.23381;2.93781;..;..;..;..;..
Lao PDR;LAO;GDP (current US$);NY.GDP.MKTP.CD;7127792629.58294;8749241114.18913;10191350119.6808;11942230508.334;13268458231.9284;14390442307.3996;15805692545.8723;16853087485.4118;17953786416.1431;18173839128.2699
Lao PDR;LAO;Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.BA.ZS;..;..;..;..;..;..;..;..;..;..
Lao PDR;LAO;Current education expenditure, total (% of total expenditure in public institutions);SE.XPD.CTOT.ZS;81.65783;81.29319;72.64329;85.40872;85.02517;..;..;..;..;..
Lao PDR;LAO;Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.MS.ZS;..;..;..;..;..;..;..;..;..;..
Lao PDR;LAO;Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative);SE.TER.CUAT.DO.ZS;..;..;..;..;..;..;..;..;..;..
