Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Botswana,BWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.6700000762939,..,..,..,..,..,13.8199996948242,..,..,21.2000007629395,..,21.5932006835938,..,20.8600006103516,..,15.8800001144409,18.5400009155273,..,23.7999992370605,..,..,17.7821998596191,..,..,16.1692008972168,17.8600006103516,..,..,..,..,..,..,..,..,..
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,10.275911554301,5.21605942017898,0.874672592408302,3.4855823042772,3.05348789366924,4.15036023303348,4.91526567501124,11.4272823832672,9.73582688991279,8.76994747172604,11.2950868433502,12.0528022500388,13.9786916510762,9.04212031316945,5.20907590114368,9.79041016147646,4.60631806113751,3.23170956333574,6.76628496532688,9.11096015517168,-4.39335720034877,0.58024555339469,-3.40979347371638,5.26914314976867,7.94586174871237,7.98829510486274,3.59962946680869,-0.102672718383729,3.27945885796423,-3.10235594875007,1.51193723815426,-0.466913211737747,4.66516899045995,5.3345517016817,4.41673135543735,2.20753552677458,3.39484598484417,0.338097902952455,0.467937567378257,4.38794944267383,1.38989640325894,3.05346185795254,1.14082899810009,5.75996463871775,3.20213137990235,3.96198872184989,6.06987060771837,5.09419544732717,-0.125811999414864,7.52822583005563,3.97442540583816,1.92115031836302,3.00484630505706,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.31722399870793,1.13658557200958
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,15165569912.5199,15236854859.469,19926293839.0163,23021477292.2093,21211892259.9904,21790035117.19,27062716577.9111,30591834053.9653,33875881876.3672,37458898243.8609,42327600098.2412,49204456700.4516,58539008786.3684,79279057730.829,105136007528.76,123709376567.89,152678020452.829,176171284311.761,200800891870.164,224969488835.181,235024598983.261,263561088977.129,281682304161.041,203304515490.795,209023912696.839,222942790435.299,268137224729.722,294084112392.66,330397381998.489,425595310000,461951782000,602860000000,400599250000,437798577639.752,558111997497.263,769305386182.849,850426432991.742,883199625324.675,863723411632.917,599388579985.673,655420645476.906,559372276081.966,507962487700.024,558319920831.979,669316654017.094,891630177251.068,1107640289615.23,1397084349956.35,1695824565983.2,1667019783585.08,2208871646202.82,2616200980392.16,2465188674415.03,2472806919901.67,2455993625159.37,1802214373741.32,1795700168991.49,2062831045935.95,1885482534238.33,1839758040765.62
Brazil,BRA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.5893020629883,84.4064025878906,85.0447006225586,84.4505004882813,83.5453033447266,..,83.9495010375977,84.4419021606445,83.9243011474609,83.4884033203125,84.3026962280273,83.9206008911133,83.9402008056641,83.619499206543,83.9233016967773,..,82.6673965454102,81.5942001342773,81.2613983154297,82.4842987060547,81.3638000488281,81.660400390625,81.5893020629883,81.1241989135742,81.3693008422852
Brazil,BRA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59920078,61473096,63397868,65352451,67376427,69484734,69626959,72072769,74043475,76474668,78492808,80429456,82986830,84687253,87249646,89725161,90821471,91963822,93486539,95333404,95231965,95052710,97597798,98903783,99932834,101600929,102508951,104260712,105542232,106500838
Brazil,BRA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.39930009841919,2.98230004310608,3.34730005264282,3.62360000610352,4.22809982299805,..,3.69479990005493,3.53670001029968,4.05569982528687,3.61829996109009,3.95260000228882,3.70269989967346,3.83340001106262,3.84770011901855,3.91230010986328,..,3.5239999294281,1.07720005512238,1.38129997253418,1.24810004234314,5.07079982757568,6.32910013198853,7.01579999923706,6.85930013656616,6.81769990921021
Brazil,BRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,3.05999994277954,2.77999997138977,..,..,1.91999995708466,2.3199999332428,2.35999989509583,2.75999999046326,..,3.99000000953674,4.82999992370605,4.61999988555908,4.03999996185303,3.38000011444092,2.36999988555908,3.55999994277954,3.78999996185303,2.97000002861023,3.69000005722046,..,6.42000007629395,6.03000020980835,..,6.42049980163574,7.25339984893799,8.15839958190918,9.42280006408691,10.2082996368408,..,9.61040019989014,9.37090015411377,9.99100017547607,9.10519981384277,9.56770038604736,8.63949966430664,8.32730007171631,7.34259986877441,8.5221004486084,..,6.91699981689453,7.18569993972778,6.97639989852905,6.66120004653931,8.4266996383667,11.5999002456665,12.8224000930786,12.3338003158569,11.9333000183105
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.28999996185303,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.355463068303536,20.1553943567083,10.9166970556663,6.7758344222612,22.562428763821,-6.99670298402471,-19.8267158647435,3.95665493838268,0.501465965857875,0.59987654172437,-1.49074908033609,-2.71546995324415,2.00912981362838,1.09736716573585,-1.07417857262092,1.08942053548755,3.14594136166266,4.75858084552159,0.304572874141869,3.14539739535877,4.47870733983746,2.87831774721235,-1.47117157218256,-0.558508851097471,3.05215714160208,2.84942185782728,2.744040517652,3.87209696704298,2.90395547653115,0.504318252687327,0.38750720823208,4.39771967752176,0.154581811742773,-1.93971463784671,-1.76453554132601,2.59896574643226,3.74531835205994,0.912841670964411,-2.12602851740175,-2.50835256222284,-0.392383487933557,-2.47791797864822,1.32860255161715,0.0522377907767719,3.86910980288788
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,114040245.655299,132758395.400497,139030445.576898,160819286.554292,161211289.690318,179080099.307461,197523179.241883,270818555.823521,433092003.579273,1073577085.64159,1168304305.65513,1423061356.64562,1732721160.94122,1941600703.60598,2803780005.51826,4928824957.9675,4366213849.57637,4264252336.4486,3844723142.45149,3782523088.4628,3523612563.06532,2358592817.12134,2754463437.79677,2690717551.18267,2985467979.28524,3520551724.13793,3701667052.55846,4183548189.07305,4105706151.75145,4087337959.93191,4734020036.68689,5115602836.87943,5197332974.13793,4051147227.53346,4600000000,6001153306.2645,5601090584.36122,5843329107.56171,6557333084.60567,7872333215.00414,9531402847.87311,11470703002.0769,12247694247.2298,14393099068.5859,10732366286.2643,13707370737.0737,18525319977.7407,19047940300.0687,18093829923.2737,17098342541.4365,12930394937.8137,11400854267.7188,12128104859.1498,13567351175.0315,13469422941.3919
Brunei Darussalam,BRN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.4850997924805,..,..,81.9114990234375,84.1206970214844,81.3780975341797
Brunei Darussalam,BRN,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,110138,113831,117939,122282,126887,131766,136091,140814,145949,151413,157089,161013,164737,168676,172748,176832,179338,181960,184798,187870,191151,194903,198258,201351,204384,207455,209853,212574,214427,216860
Brunei Darussalam,BRN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.58339977264404,..,..,7.47809982299805,8.75580024719238,6.18979978561401
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.2519998550415,7.84999990463257,8.0629997253418,8.69600009918213,10.0410003662109,7.66800022125244,7.84200000762939,6.5479998588562,6.03700017929077,..,..,..,..,..,..,..,4.69999980926514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.96509981155396,..,..,9.31599998474121,8.69950008392334,6.92309999465942
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.90016185983106,2.33456559219081,3.43030591266272,3.39644362278422,2.68344073997304,4.2076020043413,6.05451383876874,10.9446920641534,-3.28988206795439,-9.11737709653309,-8.44535517671254,-7.2723879985458,-1.48021475855352,1.81801119768079,2.86018944455869,5.13891523840331,-14.1928148041394,4.28528189770626,-8.28101624145192,4.78204232851405,3.81724003293755,5.95303387685426,5.15184150505048,6.44185968615297,7.15354183406107,6.80216596889672,6.55708232064536,6.08562708193034,-3.42357082039449,0.569823564525194,2.35098045583469,0.360583188287578,0.318735761322571,1.89454714241928,3.98952626923408,3.81153782976097,3.50660477401181,3.08418980095941,3.3716155456754
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19839230769.2308,19870000000,19342000000,16563666666.6667,17594944444.4444,17155421052.6316,20249294117.6471,28101000000,22555941176.4706,21988444444.4444,20632090909.0909,10943548387.0968,10350515463.9175,10829710144.9275,9697416974.16974,18983303571.4286,12294221472.7375,11315986087.1633,15030695296.5235,13627323284.5405,13245833843.5454,14183497963.1071,16402846413.0958,21144983551.6823,26157894736.8421,29869283400.0381,34379808888.6039,44405101469.5591,54438966419.8639,51999181062.0601,50363282117.233,57363610380.3768,54013812089.3561,55591336862.1064,56883172568.1726,50630703922.0132,53785050339.3665,58950125036.0127,66200847917.924,67927179736.6915
Bulgaria,BGR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.5820999145508,73.4821014404297,73.154899597168,73.1153030395508,73.8815002441406,72.3753967285156,73.3240966796875,74.385498046875,75.4904022216797,74.8487014770508,74.6009979248047,73.2379989624023,73.3283004760742,73.4945983886719,73.5940017700195,74.2789001464844,73.7485961914063,74.5203018188477,74.2959976196289,75.7173004150391
Bulgaria,BGR,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4028764,3995541,3968681,3900109,3848429,3788868,3728356,3661097,3587728,3513739,3436886,3508598,3419346,3349824,3392066,3332860,3439496,3513246,3576562,3501096,3416502,3332676,3342114,3367629,3360383,3333802,3264392,3357160,3327614,3295081
Bulgaria,BGR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.69530010223389,8.84109973907471,8.22519969940186,6.77990007400513,5.78870010375977,4.31160020828247,3.97359991073608,2.42869997024536,2.29089999198914,2.90109992027283,4.56120014190674,5.11560010910034,5.82910013198853,6.42530012130737,5.09600019454956,3.95390009880066,3.36660003662109,3.03150010108948,2.31489992141724,1.90569996833801
Bulgaria,BGR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.70000004768372,11.1000003814697,15.3000001907349,16.3999996185303,12.8000001907349,11.1000003814697,12.5,13.6999998092651,12.1999998092651,14.1000003814697,16.2175998687744,19.9207992553711,18.1095008850098,13.7326002120972,12.0370998382568,10.0825996398926,8.95069980621338,6.87769985198975,5.60949993133545,6.81659984588623,10.2793998718262,11.2595996856689,12.2699003219604,12.9407997131348,11.4238004684448,9.14330005645752,7.57460021972656,6.16440010070801,5.21140003204346,4.22989988327026
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.04392797653325,6.12879878142705,-1.26801637263019,2.28281922317828,3.76454538057875,0.53761308310483,8.82331497511424,3.07077393772457,2.02608104065479,0.117019610899945,1.41333988193307,2.3114987412475,0.449327404973701,8.28642648234263,2.99838289042471,8.53489496952527,0.370353558007182,4.60782500525146,3.66462151183158,0.796878872350419,4.25530339449548,9.56219662276678,0.345984739692867,-1.77869668654421,8.51736499535146,7.95536272803432,-0.236336793624929,5.79559296480218,2.15026727576526,-0.602928480009965,9.06998446083462,0.232710762542638,3.46138493514027,1.31500727214065,5.71637386679392,11.0147438692119,6.31683473498383,7.30771963314498,7.40417896632495,1.8884738898946,6.61340574578617,4.3529638267236,7.80249389169157,4.47845213450258,8.66187323009638,6.25316468812014,4.11137901680618,5.79999174146441,2.96195085848565,8.44628157682938,6.62256261237535,6.45267238090545,5.79260559190561,4.32684561321506,3.91255719996406,5.95869171935315,6.15710463017187,6.81961748015405,5.68859898588265
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,330442817.168859,350247237.11684,379567178.256898,394040749.12567,410321785.631059,422916848.424208,433889831.584706,450753993.176448,460442864.205949,478298781.545658,458404330.125096,482411278.982439,578595583.975723,674773821.151416,751133642.647461,939972703.463021,976547572.215824,1131225278.77773,1475584037.28156,1748480982.18517,1928720390.28869,1775842679.94056,1754450379.2077,1600278756.43589,1459880352.6483,1552493413.98989,2036303381.20142,2369835438.62393,2616040645.87263,2615588545.68629,3101301780.95067,3135045684.1006,2240264711.54816,2332018010.55341,1895290964.80829,2379518099.2266,2586550747.09844,2447669403.89018,2804902723.73145,3364819316.6129,2956746304.20757,3187582124.94978,3605329547.18602,4730140784.85507,5441918269.27445,6143909200.57535,6541603850.98131,7615651314.39343,9413335566.67051,9412813382.30554,10109618964.2848,12080296644.0643,12561016091.4673,13444301139.1384,13943016923.9017,11832159275.603,12822558021.8952,14169905602.3981,16199434624.5768,15745810234.6602
Burkina Faso,BFA,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.2163009643555,..,..,..,71.1108016967773,..
Burkina Faso,BFA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3865030,3963232,4044109,4130270,4222030,4318217,4403683,4496429,4594394,4696216,4801704,4896298,4996778,5101832,5211766,5324990,5428597,5544104,5662809,5783758,5906179,6017180,6131589,6246649,6360004,6572285,6787426,7009083,7238229,7468213
Burkina Faso,BFA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.4874000549316,..,..,..,11.0853996276855,..
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.29999995231628,..,..,..,..,..,..,..,..,2.57999992370605,..,..,..,2.44000005722046,..,..,..,..,2.77999997138977,..,4,..,3.29999995231628,..,..,..,..,..,..,6.48070001602173,..,..,..,4.69490003585815,..
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-13.7461350547258,9.06315793459652,4.13540741977501,6.27303790305595,3.96722560866229,4.61299289593038,13.8215186020326,-0.297883673243859,-1.45954114320632,21.3256707328197,2.74682871136842,-6.40396492291269,6.88905071788042,-0.726839562116467,0.697920236170518,7.94266097596679,11.4694530442726,-0.940575989168565,1.66495495026511,0.991055725131801,12.1632755702466,-1.05359982020337,3.71532699143128,0.155544004817941,11.7831801831474,3.25018045829934,5.50309611884371,5.03102436828991,1.34950222992003,3.49982214003705,4.99683644802353,1.00999837099631,-6.24000000139044,-3.82999999619831,-7.92000000374772,-7.99999999794095,-1.58999999685827,4.74999999509613,-1.00999999649815,-0.856864058424151,2.05580710835243,4.44651941224797,-1.22372796023444,4.83365776809453,0.900000000901912,5.41380714491444,3.45195248952621,4.8617129950775,3.81274693652152,5.12416330338039,4.03260249625296,4.44670822214543,4.9241952612883,4.24065164368079,-3.9000030859375,-0.600020000546493,0.500009998779461,1.60993308234522,1.84247667669986
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,195999990,202999992,213500006,232749998,260750008,158994962.962963,165444571.428571,178297142.857143,183200000,190205714.285714,242732571.428571,252842285.714286,246804571.428571,304339839.552146,345263492.063492,420986666.666667,448412753.623188,547535555.555556,610225555.555556,782496666.666667,919726666.666667,969046666.666667,1013222222.22222,1082926304.46477,987143931.166987,1149979285.77347,1201725497.06578,1131466494.01101,1082403219.48787,1113924130.41149,1132101252.51817,1167398478.3459,1083037670.60484,938632612.026359,925030590.153683,1000428393.88528,869033856.317093,972896267.915425,893770806.077641,808077223.365746,870486065.883137,876794723.068586,825394490.159111,784654423.620476,915257323.3961,1117113045.65222,1273375020.26862,1356199364.85882,1611835901.9063,1781455092.07114,2032135246.50004,2235820867.82743,2333308099.46249,2451625332.74584,2705783272.07443,3104394858.11518,2959640987.29943,3172292379.36329,3036931818.18182,3012334881.64057
